city,lat,lng,country,iso3,local_name,population,continent
Livramento,-7.3739,-36.9458,Brazil,BRA,Paraíba,7355.0,South America
South Apopka,28.6569,-81.5057,United States,USA,Florida,7381.0,North America
Pembroke,34.6766,-79.1934,United States,USA,North Carolina,7381.0,North America
Komījān,34.7192,49.3267,Iran,IRN,Markazī,7358.0,Asia
Nobitz,50.9762,12.4861,Germany,DEU,Thuringia,7276.0,Europe
Robeson,40.2363,-75.8724,United States,USA,Pennsylvania,7379.0,North America
Upper Deerfield,39.4936,-75.2158,United States,USA,New Jersey,7379.0,North America
Bujalance,37.9,-4.3833,Spain,ESP,Andalusia,7320.0,Europe
Militello in Val di Catania,37.2742,14.7933,Italy,ITA,Sicilia,7262.0,Europe
Ibirarema,-22.8175,-50.0725,Brazil,BRA,São Paulo,7376.0,South America
Grömitz,54.1536,10.9575,Germany,DEU,Schleswig-Holstein,7236.0,Europe
Tornaľa,48.4167,20.3333,Slovakia,SVK,Banskobystrický,7252.0,Europe
Reyes,-14.2958,-67.3353,Bolivia,BOL,El Beni,7376.0,South America
Sericita,-20.4833,-42.4833,Brazil,BRA,Minas Gerais,7333.0,South America
Canóvanas,18.3782,-65.9056,Puerto Rico,PRI,Puerto Rico,7377.0,
Providence Village,33.2363,-96.9611,United States,USA,Texas,7377.0,North America
Buchs,47.4589,8.4378,Switzerland,CHE,Zürich,6303.0,Europe
Esashi,41.8694,140.1275,Japan,JPN,Hokkaidō,7310.0,Asia
Murg,47.5547,8.0242,Germany,DEU,Baden-Württemberg,7041.0,Europe
Cazorla,37.9,-3.0,Spain,ESP,Andalusia,7352.0,Europe
Inverness,42.1152,-88.1019,United States,USA,Illinois,7376.0,North America
Le Roy,42.9937,-77.972,United States,USA,New York,7376.0,North America
Gypsum,39.6285,-106.9334,United States,USA,Colorado,7375.0,North America
Clarkston,46.4161,-117.0505,United States,USA,Washington,7375.0,North America
Segré,47.6864,-0.8725,France,FRA,Pays de la Loire,6938.0,Europe
Arraiolos,38.7229,-7.9843,Portugal,PRT,Évora,7363.0,Europe
Bruzual,8.0519,-69.3292,Venezuela,VEN,Apure,7370.0,South America
Canova,45.7333,9.4,Italy,ITA,Lombardy,6461.0,Europe
Tolleson,33.4484,-112.2561,United States,USA,Arizona,7372.0,North America
Gröditz,51.4142,13.4464,Germany,DEU,Brandenburg,7125.0,Europe
Luserna San Giovanni,44.8167,7.25,Italy,ITA,Piedmont,7297.0,Europe
Carinola,41.1833,13.9833,Italy,ITA,Campania,7248.0,Europe
New Roads,30.6959,-91.4537,United States,USA,Louisiana,7370.0,North America
San Diego de Alejandría,20.8667,-101.9,Mexico,MEX,Jalisco,7349.0,North America
Fabrègues,43.5503,3.7761,France,FRA,Occitanie,7142.0,Europe
Ponchatoula,30.4402,-90.4428,United States,USA,Louisiana,7369.0,North America
La Concordia,13.1833,-86.1667,Nicaragua,NIC,Jinotega,7320.0,North America
Strathalbyn,-35.2667,138.9,Australia,AUS,South Australia,6504.0,Oceania
Mapimí,25.8331,-103.8478,Mexico,MEX,Durango,5623.0,North America
Slivnitsa,42.8515,23.0383,Bulgaria,BGR,Sofia,7320.0,Europe
Poiares,40.2167,-8.25,Portugal,PRT,Coimbra,7281.0,Europe
Camp Pendleton North,33.3148,-117.3162,United States,USA,California,7367.0,North America
Santa Marta de Penaguião,41.2,-7.7833,Portugal,PRT,Vila Real,7356.0,Europe
Antônio Olinto,-25.9858,-50.1969,Brazil,BRA,Paraná,7351.0,South America
Humberston,53.5281,-0.0249,United Kingdom,GBR,North East Lincolnshire,5634.0,Europe
Roggiano Gravina,39.6167,16.15,Italy,ITA,Calabria,7205.0,Europe
Smithville,39.4934,-74.4782,United States,USA,New Jersey,7365.0,North America
East Pikeland,40.1326,-75.5631,United States,USA,Pennsylvania,7365.0,North America
Eden Isle,30.2268,-89.8043,United States,USA,Louisiana,7365.0,North America
Ban Chan,17.3595,102.817,Thailand,THA,Udon Thani,7081.0,Asia
Bannockburn,56.09,-3.91,United Kingdom,GBR,Stirling,7352.0,Europe
Wolkersdorf im Weinviertel,48.3667,16.5167,Austria,AUT,Niederösterreich,7201.0,Europe
Pomona,39.4687,-74.5501,United States,USA,New Jersey,7363.0,North America
Uyskoye,54.375,60.0,Russia,RUS,Chelyabinskaya Oblast’,7352.0,Europe
Pontevico,45.2722,10.0917,Italy,ITA,Lombardy,7118.0,Europe
Houston,55.867,-4.5521,United Kingdom,GBR,Renfrewshire,6470.0,Europe
Cabeceiras,-15.8008,-46.9269,Brazil,BRA,Goiás,7354.0,South America
Nazarèzinho,-6.9158,-38.325,Brazil,BRA,Paraíba,7318.0,South America
Itagimirim,-16.0869,-39.6139,Brazil,BRA,Bahia,7351.0,South America
Stegaurach,49.87,10.7822,Germany,DEU,Bavaria,7064.0,Europe
Itaju do Colônia,-15.1428,-39.7239,Brazil,BRA,Bahia,7353.0,South America
Derio,43.2917,-2.8858,Spain,ESP,Basque Country,6730.0,Europe
Charles City,43.0644,-92.6745,United States,USA,Iowa,7359.0,North America
Dettelbach,49.8017,10.1618,Germany,DEU,Bavaria,7240.0,Europe
Herne,51.3492,1.1331,United Kingdom,GBR,Kent,7325.0,Europe
Ulmeni,47.4656,23.3003,Romania,ROU,Maramureş,7270.0,Europe
Longueau,49.8703,2.3561,France,FRA,Hauts-de-France,5693.0,Europe
Villemandeur,47.9903,2.7094,France,FRA,Centre-Val de Loire,6767.0,Europe
Paraíso do Sul,-29.7333,-53.1833,Brazil,BRA,Rio Grande do Sul,7336.0,South America
Bourbourg,50.9464,2.1978,France,FRA,Hauts-de-France,7171.0,Europe
Turceni,44.6794,23.3731,Romania,ROU,Gorj,7269.0,Europe
Nakhon Luang,14.4701,100.6135,Thailand,THA,Phra Nakhon Si Ayutthaya,7092.0,Asia
Pedro Muñoz,39.4,-2.95,Spain,ESP,Castille-La Mancha,7285.0,Europe
Rednitzhembach,49.3053,11.0703,Germany,DEU,Bavaria,6831.0,Europe
Passo do Sertão,-29.2228,-49.81,Brazil,BRA,Santa Catarina,7315.0,South America
Harjavalta,61.3139,22.1417,Finland,FIN,Satakunta,7296.0,Europe
Allensbach,47.7153,9.0714,Germany,DEU,Baden-Württemberg,7087.0,Europe
Stanwood,48.2449,-122.3425,United States,USA,Washington,7354.0,North America
Si Chiang Mai,17.9564,102.5867,Thailand,THA,Nong Khai,7142.0,Asia
Noventa di Piave,45.6667,12.5333,Italy,ITA,Veneto,6966.0,Europe
Augusta,44.7511,-75.6003,Canada,CAN,Ontario,7353.0,North America
Hampden,44.735,-68.8896,United States,USA,Maine,7352.0,North America
St. Rose,29.9649,-90.3088,United States,USA,Louisiana,7352.0,North America
Saint-Pierre,46.0597,6.3725,France,FRA,Auvergne-Rhône-Alpes,6889.0,Europe
St. Joseph,45.5611,-94.3081,United States,USA,Minnesota,7351.0,North America
Borova,50.1733,30.1039,Ukraine,UKR,Kyyivs’ka Oblast’,7316.0,Europe
Caiçara,-6.5539,-35.4108,Brazil,BRA,Paraíba,7293.0,South America
Abersychan,51.7239,-3.0587,United Kingdom,GBR,Torfaen,7064.0,Europe
San Fior di Sopra,45.9222,12.3614,Italy,ITA,Veneto,6958.0,Europe
Lallaing,50.39,3.1681,France,FRA,Hauts-de-France,6297.0,Europe
Arechavaleta,43.0361,-2.5044,Spain,ESP,Basque Country,7103.0,Europe
Sergeevka,53.88,67.4158,Kazakhstan,KAZ,Soltüstik Qazaqstan,7344.0,Asia
Crumlin,51.6798,-3.1368,United Kingdom,GBR,Caerphilly,5947.0,Europe
Hudsonville,42.8631,-85.8628,United States,USA,Michigan,7348.0,North America
Saint-Julien-de-Concelles,47.2533,-1.3856,France,FRA,Pays de la Loire,7123.0,Europe
Chemillé,47.2131,-0.7258,France,FRA,Pays de la Loire,7201.0,Europe
Ebern,50.1,10.7936,Germany,DEU,Saarland,7270.0,Europe
Indaiabira,-15.4919,-42.1969,Brazil,BRA,Minas Gerais,7339.0,South America
San Antonino Monteverde,17.5322,-97.7208,Mexico,MEX,Oaxaca,7305.0,North America
Claygate,51.36,-0.342,United Kingdom,GBR,Surrey,7168.0,Europe
Tall Tamr,36.6606,40.3714,Syria,SYR,Al Ḩasakah,7285.0,Asia
Spring Hill,38.7565,-94.82,United States,USA,Kansas,7345.0,North America
Philadelphia,32.7761,-89.1221,United States,USA,Mississippi,7345.0,North America
Chalástra,40.6267,22.7322,Greece,GRC,Kentrikí Makedonía,7270.0,Europe
Monteirópolis,-9.6028,-37.2478,Brazil,BRA,Alagoas,7260.0,South America
Bellbrook,39.6384,-84.0863,United States,USA,Ohio,7344.0,North America
Mexia,31.6809,-96.4833,United States,USA,Texas,7344.0,North America
Frankfort,43.0389,-75.1377,United States,USA,New York,7344.0,North America
Kenwood,39.2067,-84.3746,United States,USA,Ohio,7344.0,North America
Middleborough Center,41.8945,-70.926,United States,USA,Massachusetts,7343.0,North America
Montoir-de-Bretagne,47.3283,-2.1492,France,FRA,Pays de la Loire,7148.0,Europe
Iwye,53.9307,25.7703,Belarus,BLR,Hrodzyenskaya Voblasts’,7329.0,Europe
Mantua,38.8526,-77.2571,United States,USA,Virginia,7342.0,North America
Zbąszyń,52.2531,15.9178,Poland,POL,Wielkopolskie,7264.0,Europe
Portalegre,-6.0239,-37.9878,Brazil,BRA,Rio Grande do Norte,7320.0,South America
Mourenx,43.3706,-0.6294,France,FRA,Nouvelle-Aquitaine,6341.0,Europe
Makawao,20.848,-156.319,United States,USA,Hawaii,7341.0,North America
Frankstown,40.4453,-78.3185,United States,USA,Pennsylvania,7340.0,North America
Seymour,-37.03,145.13,Australia,AUS,Victoria,6327.0,Oceania
Gibsonville,36.0991,-79.5417,United States,USA,North Carolina,7339.0,North America
Parsberg,49.15,11.7167,Germany,DEU,Bavaria,7213.0,Europe
Elzach,48.1747,8.0717,Germany,DEU,Baden-Württemberg,7242.0,Europe
Dade City,28.3568,-82.1942,United States,USA,Florida,7338.0,North America
Fresia,-41.1531,-73.4223,Chile,CHL,Los Lagos,7328.0,South America
Duba-Yurt,43.0353,45.7306,Russia,RUS,Chechnya,7135.0,Europe
Cuincy,50.3822,3.0467,France,FRA,Hauts-de-France,6421.0,Europe
Caraá,-29.79,-50.435,Brazil,BRA,Rio Grande do Sul,7312.0,South America
Nortorf,54.1667,9.8667,Germany,DEU,Schleswig-Holstein,6804.0,Europe
La Gaude,43.7219,7.1531,France,FRA,Provence-Alpes-Côte d’Azur,6816.0,Europe
Puslinch,43.45,-80.1667,Canada,CAN,Ontario,7336.0,North America
Scheßlitz,49.9767,11.0339,Germany,DEU,Bavaria,7259.0,Europe
Forte dei Marmi,43.95,10.1833,Italy,ITA,Tuscany,7335.0,Europe
Middlesex,40.2502,-77.1356,United States,USA,Pennsylvania,7335.0,North America
Red Chute,32.5732,-93.606,United States,USA,Louisiana,7335.0,North America
Yssingeaux,45.1428,4.1236,France,FRA,Auvergne-Rhône-Alpes,7245.0,Europe
Pogoanele,44.9167,27.0,Romania,ROU,Buzău,7275.0,Europe
Lávrio,37.7,24.05,Greece,GRC,Attikí,7078.0,Europe
Village St. George,30.3598,-91.0672,United States,USA,Louisiana,7334.0,North America
Winooski,44.4951,-73.1843,United States,USA,Vermont,7333.0,North America
Alvaiázere,39.8333,-8.3833,Portugal,PRT,Leiria,7287.0,Europe
Morciano di Romagna,43.9167,12.65,Italy,ITA,Emilia-Romagna,7020.0,Europe
Rudno,49.8404,23.8747,Ukraine,UKR,L’vivs’ka Oblast’,7213.0,Europe
Belém do Brejo do Cruz,-6.1889,-37.5358,Brazil,BRA,Paraíba,7320.0,South America
Whaley Bridge,53.3304,-1.9838,United Kingdom,GBR,Derbyshire,6455.0,Europe
Kuklen,42.0343,24.7878,Bulgaria,BGR,Plovdiv,7331.0,Europe
Bourg-Saint-Andéol,44.3733,4.6442,France,FRA,Auvergne-Rhône-Alpes,7167.0,Europe
Wriezen,52.7167,14.1331,Germany,DEU,Brandenburg,7254.0,Europe
Matuguinao,12.15,124.8833,Philippines,PHL,Samar,7288.0,Asia
Maxatawny,40.526,-75.7444,United States,USA,Pennsylvania,7330.0,North America
Zapotitlán,20.0028,-97.6917,Mexico,MEX,Puebla,5469.0,North America
Coeymans,42.4936,-73.8835,United States,USA,New York,7329.0,North America
Manciano,42.5875,11.515,Italy,ITA,Tuscany,7309.0,Europe
Sturry,51.3036,1.1211,United Kingdom,GBR,Kent,6820.0,Europe
Rabaul,-4.1981,152.1681,Papua New Guinea,PNG,East New Britain,7024.0,Oceania
Nazaré do Piauí,-6.9728,-42.6719,Brazil,BRA,Piauí,7321.0,South America
Přeštice,49.5731,13.3335,Czechia,CZE,Plzeňský Kraj,7049.0,Europe
Campo Largo,-3.8119,-42.6289,Brazil,BRA,Piauí,7311.0,South America
Emmering,48.1833,11.2833,Germany,DEU,Bavaria,6713.0,Europe
Santa Luzia do Norte,-9.6028,-35.8219,Brazil,BRA,Alagoas,7325.0,South America
Valley Center,37.8333,-97.3645,United States,USA,Kansas,7325.0,North America
Tyrvää,61.3556,22.9402,Finland,FIN,Pirkanmaa,7306.0,Europe
Castiglione della Pescaia,42.7656,10.8808,Italy,ITA,Tuscany,7289.0,Europe
Luisiana,-24.2858,-52.2758,Brazil,BRA,Paraná,7315.0,South America
Vila Nova da Barquinha,39.45,-8.4333,Portugal,PRT,Santarém,7322.0,Europe
Menziken,47.24,8.1917,Switzerland,CHE,Aargau,6330.0,Europe
Cannington,-32.0167,115.95,Australia,AUS,Western Australia,5929.0,Oceania
Enkenbach-Alsenborn,49.4906,7.9025,Germany,DEU,Rhineland-Palatinate,7086.0,Europe
Santo Domingo de Guzmán,13.7161,-89.7978,El Salvador,SLV,Sonsonate,7055.0,North America
Umatilla,45.912,-119.3145,United States,USA,Oregon,7321.0,North America
Cehu Silvaniei,47.412,23.18,Romania,ROU,Sălaj,7214.0,Europe
Oak Grove,36.6686,-87.4216,United States,USA,Kentucky,7320.0,North America
Strasburg,38.9961,-78.3548,United States,USA,Virginia,7320.0,North America
Wauchope,-31.465,152.7344,Australia,AUS,New South Wales,6312.0,Oceania
Vanrhynsdorp,-31.6167,18.7167,South Africa,ZAF,Western Cape,6272.0,Africa
Geneva,41.8006,-80.9461,United States,USA,Ohio,7317.0,North America
Klichaw,53.4828,29.3411,Belarus,BLR,Mahilyowskaya Voblasts’,7308.0,Europe
Menucourt,49.0272,1.9814,France,FRA,Île-de-France,5753.0,Europe
Namborn,49.5167,7.1333,Germany,DEU,Saarland,7045.0,Europe
Bardowick,53.2935,10.3881,Germany,DEU,Lower Saxony,7015.0,Europe
Immenhausen,51.4167,9.5,Germany,DEU,Hesse,7068.0,Europe
Gau-Algesheim,49.95,8.0167,Germany,DEU,Rhineland-Palatinate,6827.0,Europe
Whiteville,34.3306,-78.7013,United States,USA,North Carolina,7315.0,North America
Novolakskoye,43.1167,46.4833,Russia,RUS,Dagestan,7159.0,Europe
Derry,40.633,-77.5367,United States,USA,Pennsylvania,7314.0,North America
Whitchurch,51.23,-1.34,United Kingdom,GBR,Hampshire,7198.0,Europe
Freyung,48.8075,13.5475,Germany,DEU,Bavaria,7166.0,Europe
Manuel Viana,-29.5889,-55.4828,Brazil,BRA,Rio Grande do Sul,7307.0,South America
Vila Nova de Foz Côa,41.0833,-7.1333,Portugal,PRT,Guarda,7312.0,Europe
University of California-Davis,38.5374,-121.7576,United States,USA,California,7311.0,North America
Belmont,43.4685,-71.4757,United States,USA,New Hampshire,7311.0,North America
Sérignan,43.28,3.2775,France,FRA,Occitanie,7053.0,Europe
Nailsworth,51.6954,-2.2234,United Kingdom,GBR,Gloucestershire,5794.0,Europe
Soatá,6.3328,-72.6839,Colombia,COL,Boyacá,7255.0,South America
Farnham Royal,51.5386,-0.6164,United Kingdom,GBR,Buckinghamshire,5972.0,Europe
Ephraim,39.3564,-111.5847,United States,USA,Utah,7308.0,North America
Buffalo,40.706,-79.7387,United States,USA,Pennsylvania,7308.0,North America
Campagna Lupia,45.35,12.1,Italy,ITA,Veneto,7225.0,Europe
Karpenísi,38.9203,21.7833,Greece,GRC,Stereá Elláda,7183.0,Europe
Santo Antônio do Retiro,-15.3389,-42.6239,Brazil,BRA,Minas Gerais,7297.0,South America
Čavle,45.35,14.48,Croatia,HRV,Primorsko-Goranska Županija,7220.0,Europe
Ruddington,52.893,-1.15,United Kingdom,GBR,Nottinghamshire,7216.0,Europe
Heringen,50.8872,10.0056,Germany,DEU,Hesse,7187.0,Europe
Lochbuie,40.0119,-104.7271,United States,USA,Colorado,7304.0,North America
North Springfield,38.8024,-77.2028,United States,USA,Virginia,7303.0,North America
Faringdon,51.657,-1.586,United Kingdom,GBR,Oxfordshire,7121.0,Europe
Torreperogil,38.0417,-3.2844,Spain,ESP,Andalusia,7222.0,Europe
Téteghem,51.0186,2.4439,France,FRA,Hauts-de-France,6926.0,Europe
Pfalzgrafenweiler,48.5283,8.5678,Germany,DEU,Baden-Württemberg,7140.0,Europe
Dačice,49.0816,15.4373,Czechia,CZE,Jihočeský Kraj,7192.0,Europe
Rosales,28.2,-105.55,Mexico,MEX,Chihuahua,5570.0,North America
Briton Ferry,51.64,-3.83,United Kingdom,GBR,Neath Port Talbot,5911.0,Europe
Lakhdenpokhya,61.5167,30.2,Russia,RUS,Kareliya,7294.0,Europe
Soultz-Haut-Rhin,47.8858,7.2292,France,FRA,Grand Est,7058.0,Europe
Uddingston,55.8183,-4.0827,United Kingdom,GBR,South Lanarkshire,6710.0,Europe
Longboat Key,27.3926,-82.6341,United States,USA,Florida,7296.0,North America
Saint-Bonnet-de-Mure,45.6906,5.0292,France,FRA,Auvergne-Rhône-Alpes,6875.0,Europe
Taga,35.2219,136.2922,Japan,JPN,Shiga,7237.0,Asia
Tséri,35.0725,33.3243,Cyprus,CYP,Lefkosía,7035.0,Asia
Buena Vista,39.515,-74.8883,United States,USA,New Jersey,7295.0,North America
Dahlonega,34.5309,-83.9804,United States,USA,Georgia,7294.0,North America
Cavezzo,44.837,11.0307,Italy,ITA,Emilia-Romagna,7031.0,Europe
Bourg-Saint-Maurice,45.6167,6.7686,France,FRA,Auvergne-Rhône-Alpes,7252.0,Europe
Montecassiano,43.3637,13.4359,Italy,ITA,Marche,7080.0,Europe
Nebraska City,40.6762,-95.8613,United States,USA,Nebraska,7292.0,North America
Cordignano,45.95,12.4167,Italy,ITA,Veneto,7024.0,Europe
Hiraizumi,38.9867,141.1142,Japan,JPN,Iwate,7178.0,Asia
Lymanske,46.6639,29.9708,Ukraine,UKR,Odes’ka Oblast’,7249.0,Europe
Königsbronn,48.7428,10.1136,Germany,DEU,Baden-Württemberg,7134.0,Europe
Hardeeville,32.2951,-81.0318,United States,USA,South Carolina,7290.0,North America
Connellsville,40.0158,-79.5899,United States,USA,Pennsylvania,7290.0,North America
Novafeltria,43.8954,12.2904,Italy,ITA,Marche,7119.0,Europe
Torrington,42.0658,-104.1623,United States,USA,Wyoming,7289.0,North America
Castro Verde,37.6976,-8.0819,Portugal,PRT,Beja,7276.0,Europe
Cassis,43.2156,5.5372,France,FRA,Provence-Alpes-Côte d’Azur,7027.0,Europe
Quesnoy-sur-Deûle,50.7125,2.9994,France,FRA,Hauts-de-France,6814.0,Europe
Helensburgh,-34.1833,151.0,Australia,AUS,New South Wales,6383.0,Oceania
New Cumberland,40.2298,-76.8763,United States,USA,Pennsylvania,7288.0,North America
Putzbrunn,48.0758,11.7157,Germany,DEU,Bavaria,6687.0,Europe
Nýřany,49.7116,13.2119,Czechia,CZE,Plzeňský Kraj,6979.0,Europe
Saint-Macaire-en-Mauges,47.1239,-0.9917,France,FRA,Pays de la Loire,7028.0,Europe
Pompey,42.9229,-75.9803,United States,USA,New York,7284.0,North America
Pinehurst,42.5334,-71.234,United States,USA,Massachusetts,7283.0,North America
Altofts,53.697,-1.416,United Kingdom,GBR,Wakefield,6198.0,Europe
Cristalândia,-10.6,-49.1928,Brazil,BRA,Tocantins,7278.0,South America
Huron,36.2041,-120.0961,United States,USA,California,7281.0,North America
Beauport,46.9667,-71.3,Canada,CAN,Quebec,7281.0,North America
Petropavlovka,50.608,105.3218,Russia,RUS,Buryatiya,7277.0,Europe
Yass,-34.8203,148.9136,Australia,AUS,New South Wales,6506.0,Oceania
Quiliano,44.2931,8.4103,Italy,ITA,Liguria,7137.0,Europe
Alta Sierra,39.1237,-121.0523,United States,USA,California,7280.0,North America
Hitzendorf,47.0353,15.3008,Austria,AUT,Steiermark,7134.0,Europe
Mértola,37.6333,-7.65,Portugal,PRT,Beja,7274.0,Europe
Wagenfeld,52.55,8.5833,Germany,DEU,Lower Saxony,7218.0,Europe
Terras de Bouro,41.7167,-8.3,Portugal,PRT,Braga,7253.0,Europe
Northridge,39.9971,-83.777,United States,USA,Ohio,7278.0,North America
Moab,38.5701,-109.5477,United States,USA,Utah,7278.0,North America
Głuszyca,50.6874,16.3717,Poland,POL,Dolnośląskie,6855.0,Europe
Ajuricaba,-28.2389,-53.7708,Brazil,BRA,Rio Grande do Sul,7255.0,South America
Arpino,41.6471,13.6115,Italy,ITA,Lazio,7150.0,Europe
Wildwood,28.8014,-82.0058,United States,USA,Florida,7276.0,North America
New Sewickley,40.7215,-80.1979,United States,USA,Pennsylvania,7276.0,North America
Nuporanga,-20.7308,-47.7306,Brazil,BRA,São Paulo,7255.0,South America
Baywood,40.7533,-73.29,United States,USA,New York,7275.0,North America
Cupcini,48.1108,27.3853,Moldova,MDA,Edineţ,7190.0,Europe
Destêrro de Entre Rios,-20.66,-44.3328,Brazil,BRA,Minas Gerais,7255.0,South America
Soběslav,49.26,14.7186,Czechia,CZE,Jihočeský Kraj,6928.0,Europe
Cotgrave,52.914,-1.042,United Kingdom,GBR,Nottinghamshire,7203.0,Europe
Northport,40.9036,-73.3446,United States,USA,New York,7273.0,North America
Ralston,41.2005,-96.0354,United States,USA,Nebraska,7273.0,North America
Santana da Vargem,-21.2489,-45.5069,Brazil,BRA,Minas Gerais,7231.0,South America
Sędziszów Małopolski,50.0694,21.7014,Poland,POL,Podkarpackie,7121.0,Europe
Bardolino,45.5517,10.7214,Italy,ITA,Veneto,7147.0,Europe
Finestrat,38.5669,-0.2125,Spain,ESP,Valencia,7103.0,Europe
Tăuţii Măgheruş,47.6678,23.4722,Romania,ROU,Maramureş,7136.0,Europe
Madison,44.0062,-97.1084,United States,USA,South Dakota,7270.0,North America
Tanglewilde,47.0512,-122.781,United States,USA,Washington,7270.0,North America
Lengenfeld,50.5667,12.3667,Germany,DEU,Saxony,7118.0,Europe
Salles,44.5519,-0.8694,France,FRA,Nouvelle-Aquitaine,7216.0,Europe
Montelabbate,43.8489,12.7909,Italy,ITA,Marche,6915.0,Europe
Ormond-by-the-Sea,29.3436,-81.0677,United States,USA,Florida,7268.0,North America
Wawayanda,41.3843,-74.4618,United States,USA,New York,7268.0,North America
Jaraguari,-20.1419,-54.3989,Brazil,BRA,Mato Grosso do Sul,7265.0,South America
Delphos,40.8481,-84.3368,United States,USA,Ohio,7267.0,North America
Stevensville,38.9745,-76.3184,United States,USA,Maryland,7267.0,North America
Lihue,21.9728,-159.3541,United States,USA,Hawaii,7267.0,North America
Gatton,-27.5611,152.2755,Australia,AUS,Queensland,7101.0,Oceania
North Berwick,56.058,-2.717,United Kingdom,GBR,East Lothian,6605.0,Europe
Hasparren,43.3844,-1.3047,France,FRA,Nouvelle-Aquitaine,7173.0,Europe
Murillo,26.2642,-98.1233,United States,USA,Texas,7266.0,North America
Uznach,47.2242,8.9839,Switzerland,CHE,Sankt Gallen,6416.0,Europe
Frielendorf,50.9833,9.3333,Germany,DEU,Hesse,7182.0,Europe
Wißmar,50.75,8.7,Germany,DEU,Hesse,7114.0,Europe
Hinte,53.4167,7.2,Germany,DEU,Lower Saxony,7117.0,Europe
Cernobbio,45.8381,9.0758,Italy,ITA,Lombardy,6718.0,Europe
St. Louis,43.4082,-84.6118,United States,USA,Michigan,7265.0,North America
Saint-Rémi,45.2667,-73.6167,Canada,CAN,Quebec,7265.0,North America
St. Marys,43.2583,-81.1333,Canada,CAN,Ontario,7265.0,North America
Valognes,49.5092,-1.4692,France,FRA,Normandie,6827.0,Europe
Gerolzhofen,49.9,10.35,Germany,DEU,Bavaria,6889.0,Europe
Naka,33.8574,134.4966,Japan,JPN,Tokushima,7252.0,Asia
Muxton,52.72,-2.421,United Kingdom,GBR,Telford and Wrekin,6557.0,Europe
Hobart,47.412,-121.996,United States,USA,Washington,7262.0,North America
Douar Drissiine,32.0242,-7.2811,Morocco,MAR,Marrakech-Safi,7143.0,Africa
Montalbano Ionico,40.2833,16.5667,Italy,ITA,Basilicata,7208.0,Europe
Tona,7.2019,-72.9664,Colombia,COL,Santander,7239.0,South America
Starokucherganovka,46.325,47.9581,Russia,RUS,Astrakhanskaya Oblast’,6343.0,Europe
Pleasantville,41.1378,-73.7827,United States,USA,New York,7260.0,North America
Saerbeck,52.175,7.6333,Germany,DEU,North Rhine-Westphalia,7139.0,Europe
Neptune Beach,30.3165,-81.4118,United States,USA,Florida,7259.0,North America
Annweiler am Trifels,49.2033,7.9667,Germany,DEU,Rhineland-Palatinate,7081.0,Europe
